"URL","Alternative Title#3","Alternative Title#4","Alternative Title#5","Alternative Title#6","Alternative Title#7","Title#1","Alternative Title#1","Alternative Title#2","Creator#1","Creator#2","Creator#3","Creator#4","Format#1","Duration#1","File Size#1","Subject#3","Subject#4","Description#4","Date#4","Subject#5","Description#5","Date#5","Description#6","Date#6","Description#7","Date#7","Subject#1","Subject#2","Description#2","Publisher#1","Date of Digital Conversion#1","Physical Item Location#1","Source#1","Language#1","Type#1","Digitization Specifications#1","Rights#1","FileID#1","ln_RECORDID","lnexp_MEDIAFILENAME"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB05506'>Listen to Audio</a>","","","","","","Red River Valley","Bright Mohawk Valley","Bright Little Valley","Hutchins, Emma (performer)","","","","audio/mp3","2:18","3,313,371 bytes","Folk music -- Colorado","","Folk Song","","","","11/1/1961","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 3 Tape 055 Track 06","Field recording, reel-to-reel tape, recorded 11/1/1961","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB05506","348219","UCB05506.jpg|UCB05506.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB11811'>Listen to Audio</a>","","","","","","Red Wing","There Was a Little Indian Maid","","Conilogue, Rachel (performer)","Mills, Kerry, 1869-1948 (composer)","Conilogue, C.E. (performer)","","audio/mp3","1:35","2,304,000 bytes","Folk music -- Colorado","","Fiddle Tune","4/10/1963","","Popular Song 1907","","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 5 Tape 118 Track 11","Field recording, reel-to-reel tape, recorded 4/10/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB11811","351724","UCb11811.jpg|UCB11811.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB16409'>Listen to Audio</a>","","","","","","Red Wing","There Was a Little Indian Maid","","Martin, Martha (performer)","Mills, Kerry, 1869-1948 (composer)","","","audio/mp3","1:43","2,478,289 bytes","Folk music -- Colorado","","Popular song 1907","","","","8/25/1964","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 7 Tape 164 Track 09","Field recording, reel-to-reel tape, recorded 8/25/1964","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB16409","351711","UCB16409.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB12410'>Listen to Audio</a>","","","","","","Riding on the elevated railroad","","","Greer, Beulah (performer)","Devere, Sam (composer)","","","audio/mp3","2:32","3,670,100 bytes","Folk music -- Colorado","Popular music -- To 1905","","","","Popular Song 1878","","","6/18/1963","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 6 Tape 124 Track 10","Field recording, reel-to-reel tape, recorded 6/18/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB12410","350875","UCB12410.jpg|UCB12410.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB01601'>Listen to Audio</a>","","","","","","Rippling Waves","","","Gonzales, Violet (performer)","Gonzales, Tony (performer)","","","audio/mp3","2:02","2,941,597 bytes","Folk music -- Colorado","","Fiddle Tune","","","","5/5/1905","","","","","Field recordings -- Colorado","Fiddle tunes","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 016 Track 01","Field recording, reel-to-reel tape, recorded 5/5/1905","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB01601","347903","UCB01601.jpg|UCB01601.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB20102'>Listen to Audio</a>","","","","","","Robin Hood and Little John","","","Taylor, Edith Cummings (performer)","","","","audio/mp3","3:53","5,602,325 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","Child Ballad #125","","","9/16/1969","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 8 Tape 201 Track 02","Field recording, reel-to-reel tape, recorded 9/16/1969","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB20102","346290","UCB20102.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB20108'>Listen to Audio</a>","","","","","","Robin Hood and Little John","","","Taylor, Edith Cummings (performer)","","","","audio/mp3","3:52","5,577,247 bytes","Ballads, English -- Colorado","Folk music -- Colorado","","","","Child Ballad #125","","","9/16/1969","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 8 Tape 201 Track 08","Field recording, reel-to-reel tape, recorded 9/16/1969","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB20108","346303","UCB20108.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB05409'>Listen to Audio</a>","","","","","","Rock-a-bye Baby","Mother's Lullaby","","Canning, Effie I. (composer)","Canning, Effie I. (composer)","","","audio/mp3","3:05","4,464,431 bytes","Folk music -- Colorado","","Lullaby","","","","11/1/1961","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 3 Tape 054 Track 09","Field recording, reel-to-reel tape, recorded 11/1/1961","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB05409","349120","UCB05409.jpg|UCB05409.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB01706'>Listen to Audio</a>","","","","","","Rooster in the Barnyard","","","Craig, Sam (performer)","Smith, Bill (performer)","","","audio/mp3","2:58","4,295,158 bytes","Folk music -- Colorado","","Fiddle Tune","","","","8/10/1952","","","","","Field recordings -- Colorado","Fiddle tunes","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 017 Track 06","Field recording, reel-to-reel tape, recorded 8/10/1952","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB01706","347957","UCB01706.jpg|UCB01706.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09103'>Listen to Audio</a>","","","","","","Roving Gambler","Roving Journeyman","","Skinner, Ellis K. (performer)","","","","audio/mp3","1:44","2,502,113 bytes","Folk music -- Colorado","","Traditional Song","","","","10/1/1962","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 091 Track 03","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09103","352669","UCB09103.jpg|UCB09103.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB09111'>Listen to Audio</a>","","","","","","Roving Gambler","Roving Journeyman","","Skinner, Ellis K. (performer)","Skinner, Lyndon (performer)","","","audio/mp3","1:41","2,433,776 bytes","Folk music -- Colorado","","Traditional Song","","","","10/1/1962","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 4 Tape 091 Track 11","Field recording, reel-to-reel tape, recorded 10/1/1962","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB09111","352681","UCB09111.jpg|UCB09111.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB13014'>Listen to Audio</a>","","","","","","Run, Nigger, Run","","","Martin, William (performer)","","","","audio/mp3","0:40","981,159 bytes","Folk music -- Colorado","","Black Slave Song","","","","8/1/1963","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box Tape 130 Track 14","Field recording, reel-to-reel tape, recorded 8/1/1963","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB13014","346186","UCB13014.jpg|UCB13014.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB01701'>Listen to Audio</a>","","","","","","Run, Nigger, Run (Quadrille)","","","Craig, Sam (performer)","Camp, A.J. (performer)","Smith, Bill (performer)","","audio/mp3","3:01","4,355,971 bytes","Folk music -- Colorado","","Black Slave Song","","","","8/10/1952","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 017 Track 01","Field recording, reel-to-reel tape, recorded 8/10/1952","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB01701","346158","UCB01701.jpg|UCB01701.jpg"
"<a target=""_blank"" href='http://dcbuilder.bcr.org/streaming/index.cfm?filename=UCB01809'>Listen to Audio</a>","","","","","","Run, Nigger, Run Quadrille","","","Craig, Sam (performer)","Smith, Bill (performer)","Camp, A.L. (performer)","","audio/mp3","1:49","2,630,635 bytes","Folk music -- Colorado","","Black Slave Song","","","","5/5/1905","","","","","Folk songs, English -- Colorado","Field recordings -- Colorado","","Boulder, CO : University of Colorado, Boulder. Howard B. Waltz Music Library.","2/28/2006","Ben Gray Lumpkin Collection, Box 1 Tape 018 Track 09","Field recording, reel-to-reel tape, recorded 5/5/1905","eng","Sound","Reel-to-reel tapes were played on a Studer 820 tape machine through a Muth (custom hand made) Analog Transfer Console. The analog signal was converted to digital using a Prism AD-2 analog to digital convertor. The digital signal was recorded using Nuendo 2.0 software at 96k/24 bit as a Broadcast Wave file via a Lynx 2 with a LS/AES interface card.","http://libluna.lib.ad.colorado.edu:8081/insight/sample/SoundModel/copyright.htm","UCB01809","346172","UCB01809.jpg|UCB01809.jpg"
